,center_row,center_col,x0_m,y0_m,x0_px,y0_px,depth_m,depth_px,rmse,rank,si,tz_sign
102,35,1235,97950.06025921265,3356.282572920119,1234.4460540634786,36.181280951419,177.94382988850052,2.067787838026459,1488.350359649542,4,0,1
103,35,1275,101519.68917941862,3464.709937786931,1279.4334111243916,37.35014586843191,28.854475793743358,0.335302067828468,2486.820730276903,4,0,1
104,35,1295,102412.60108706629,3099.2999498784784,1290.6866107457597,33.410965794130995,58.508110145548585,0.6798907197888531,2780.090228630957,4,0,1
105,35,1315,103257.33819185435,2789.3132800899007,1301.3326724527872,30.06925825099731,25.340513769583914,0.2944682387409594,1802.6148891648843,4,0,1
106,35,1335,103650.8647676654,3034.724708606386,1306.2922133391685,32.71483401851042,70.74063324190807,0.8220381744259667,300.8052830231229,4,0,1
107,35,1455,115015.8969683633,1153.146254520168,1449.523561204892,12.43110724630388,424.54218770102784,4.933372362544967,288.6444167906314,4,0,1
108,35,1475,117978.92048648123,2751.8583939247364,1486.8659852969074,29.665488386600533,301.69302141614634,3.5058094506151707,301.1022954228953,4,0,1
109,35,1495,118217.53820271486,2985.6959273994207,1489.873239171532,32.186295652322904,434.9204991377842,5.053973038508964,503.5673481337113,4,0,1
110,35,1515,120582.7246191917,2663.4550720832594,1519.6812355241402,28.712485963505294,57.27183224008978,0.6655246110064897,857.2845619494534,4,0,1
111,35,1575,125190.52350916681,2558.423483086479,1577.7524520460604,27.580228071715165,107.64559494654294,1.250890532068786,959.7489592618211,4,0,1
112,35,1595,126531.88852387355,2277.883773230439,1594.6574212220012,24.55596362442826,278.2383105625261,3.233255095243969,1466.3015642882565,4,0,1
113,35,1615,128176.88794231268,2766.6557689833335,1615.3890372685355,29.825006535834557,120.71603294781507,1.4027749371287668,1120.300014306014,4,0,1
114,35,1655,131379.42087911078,3185.5362912899695,1655.7499531921876,34.340607809975026,84.69288901435058,0.9841697010845121,1290.0216579794555,4,0,1
115,35,1675,133152.7055764323,2578.7939611869415,1678.098324306475,27.799825193010683,48.54972801710851,0.5641698124412295,1297.1051405134974,4,0,1
116,35,1715,136267.07549147328,3873.214612949516,1717.3481383682768,41.75389379516448,30.633472310067557,0.35597481249543184,1089.59129178228,4,0,1
117,35,1735,137328.53236116932,3927.072978528579,1730.7254782176576,42.33449587924493,48.079119667249,0.5587011304255456,1205.731632165544,4,0,1
118,35,1755,138810.5875625597,3794.041631144457,1749.40353916442,40.900395963497076,156.03134710345773,1.813154870801537,1119.2694307759793,4,0,1
119,35,1835,146341.5625331874,2945.7525935186886,1844.3149900725657,31.75569991019571,37.98295636582202,0.44137914349011137,1142.6568221390805,4,0,1
120,35,1855,147618.58388473527,3092.5432100100265,1860.4090482507977,33.338127021416035,36.093146421836416,0.4194186966412182,1717.9513007556307,4,0,1
121,35,1875,148349.83751540986,2606.489652782973,1869.6248992315625,28.098389326693866,152.78335552782983,1.775411738700221,1557.9214793999747,4,0,1
122,35,1895,150615.46120518772,2048.9660026069714,1898.178125400466,22.088192215510805,7.060120175057704,0.08204179173920878,930.3094765182318,4,0,1
123,35,1935,153258.17791440684,2661.2075341511404,1931.4837834579487,28.688257133064415,128.47776365356606,1.4929697607730883,1721.0752560974558,4,0,1
124,35,1975,156592.66911778372,2683.183449732311,1973.507744417491,28.92516113579122,76.33466668328697,0.8870433747908495,1002.2034527042488,4,0,1
125,55,35,-93.8719936826144,5847.226017467929,-1.1830509535360507,63.03406305279802,183.01139961241392,2.12667529172477,44.39399568335068,4,0,1
126,55,55,3235.5690952136115,5724.26488323657,40.77726436988604,61.708521699508694,297.0237470356978,3.4515503690704503,32.40147500981876,4,0,1
127,55,75,7187.097661070153,5336.893756305313,90.57763031894048,57.53259691622282,637.9633508213362,7.413422869236652,28.511535344661006,4,0,1
128,55,95,7309.137801028404,5121.952775155257,92.11567908389414,55.21549760828295,843.9546277289788,9.807134735481531,22.344534606894555,4,0,1
129,55,115,9631.292905313338,4334.016466875775,121.38135996067837,46.72141395403328,567.493948478404,6.594536520611842,43.46452871020407,4,0,1
130,55,135,9928.169810240504,4806.59204476165,125.12284335395121,51.81585680345988,134.7377781889132,1.5657139628629873,83.05070288812519,4,0,1
131,55,155,12746.30160352212,4616.3250555347395,160.63922448573442,49.76474720722288,302.30606189068254,3.5129332583822523,46.856513501591124,4,0,1
132,55,175,15560.632356492035,4448.012320527543,196.10770182652757,47.95030810065543,656.6332677712535,7.630375753920505,27.13816226982549,4,0,1
133,55,195,16922.962451320644,4617.591126978743,213.2768899356786,49.77839566667909,479.592702834247,5.5730842634346445,25.392797761531796,4,0,1
134,55,215,17839.983117616306,4661.6659693760585,224.83392767519211,50.25352975358028,472.1458512106719,5.486548477234781,45.59341061667949,4,0,1
135,55,235,19566.17170626542,4988.683845403897,246.58875545363532,53.77883651534236,514.8296543267437,5.982553587495887,42.56675539655569,4,0,1
136,55,255,20376.781380400178,5205.519735863074,256.8047156171434,56.11636325887538,517.0532181072304,6.008392404976928,37.96364297808637,4,0,1
137,55,295,23939.30115087447,5544.442891439937,301.7024774107253,59.7700109021961,248.33909050656968,2.8858126262529216,37.10514915546932,4,0,1
138,55,315,26540.742430129907,5284.287318835557,334.4879490434768,56.96549082411256,443.345422725312,5.151874463590734,29.39598990482598,4,0,1
139,55,335,26765.837928397916,5062.216375560772,337.3247849666917,54.571529345839,492.2006809304074,5.719594675094775,46.086727156205384,4,0,1
140,55,355,29892.990955903893,4384.359634130897,376.7357021732928,47.26412161909649,167.2395939724004,1.9433997721039313,58.6279629031486,4,0,1
141,55,375,29836.19984849024,4233.585318272004,376.0199746049058,45.63874957016251,1015.3388377498475,11.79869682186004,20.896041586578317,4,0,1
142,55,395,29780.736718506858,5104.641326456006,375.32098328450434,55.028877329609955,955.7706230032421,11.106487206819384,32.91961175205998,4,0,1
143,55,415,33513.59141183384,5470.524455795163,422.3654438430309,58.97315794674722,1043.6237444451845,12.127380238986552,31.265492137091396,4,0,1
144,55,435,34187.04200198531,4556.255368685099,430.852814054128,49.1171860530738,1616.8867775557278,18.78895613402547,22.379404945946202,4,0,1
145,55,455,33783.33772317332,2349.054846188162,425.7650055048613,25.323199555953803,1064.117788957539,12.36553031151884,11.580749430609174,4,0,1
146,55,475,35489.00385352654,2758.9663887977317,447.26119262911806,29.74211374632921,934.9405737903935,10.86443260759664,11.30303585138502,4,0,1
147,55,515,39825.12115055413,2937.4048949261805,501.90845750171576,31.6657103394396,629.3302832727298,7.313102717124298,22.008351131321273,4,0,1
148,55,535,41592.788836062515,5797.677482626789,524.1860384801931,62.49992165651544,1486.3985362121075,17.272623712581748,11.710399563989052,4,0,1
149,55,555,42281.009968937346,5634.460832672745,532.8595590431428,60.74041918923697,566.0660532148817,6.5779437314056235,8.731044897044653,4,0,1
150,55,595,47682.81152853624,5830.905505998094,600.9374407967032,62.8581252412665,88.48271780319719,1.0282092268308667,7.785234311514624,4,0,1
151,55,615,49385.03857426477,5636.23039954007,622.3902857889254,60.75949541258765,304.13396118913045,3.534174275510163,8.639591712245416,4,0,1
152,55,635,50102.17986233763,5472.76458556493,631.4282815892831,58.99730691597333,506.1761561755034,5.8819960225343415,8.927636023893951,4,0,1
153,55,655,52400.56166289607,5071.5834722008585,660.39435202275,54.67250819606114,747.0128624590926,8.680627548649083,11.667306482541033,4,0,1
154,55,675,53730.66021849573,5571.759000949103,677.1573321488505,60.06448307823549,769.3277362100378,8.939936481013937,21.603821430716607,4,0,1
155,55,695,55524.02726082172,5468.458243324794,699.7587972528864,58.95088383475829,113.47531402285618,1.3186345061794071,28.115004636985788,4,0,1
156,55,715,57173.57960094014,4694.980922867406,720.5477929088522,50.61267045939551,132.79531634548798,1.5431416771131417,32.10889665475357,4,0,1
157,55,775,61215.899425628246,5341.3087865077705,771.4923838937207,57.58019167163852,41.04886055049344,0.477006337698477,135.4643673914214,4,0,1
158,55,815,64070.07368996387,5439.910763122829,807.4630014604135,58.64313727909693,134.41290453201802,1.561938783936896,41.48631360705782,4,0,1
159,55,835,66882.92359736538,4796.304477195451,842.9128159850352,51.704955124494425,105.05278853888902,1.2207609481463577,31.47389794028657,4,0,1
160,55,855,68939.56722561648,4619.8550259561425,868.8323060271108,49.80280087189268,161.19269170522475,1.8731320310216175,51.34646351620328,4,0,1
161,55,895,72277.68602216321,6179.206948850835,910.9019848561717,66.61287237171307,529.5217126291991,6.153281954376768,170.72075727440074,4,0,1
162,55,915,72795.50497133065,5871.2865675357125,917.4279589783665,63.293439759894156,175.42032724461606,2.038463595204881,203.15664527875427,4,0,1
