DRILLHOLE_NO,z_true,EASTING_GDA2020,NORTHING_GDA2020
219118,83.21428571428571,399799.64,6518076.53
219120,95.33333333333333,398721.66,6511518.47
219121,84.6,398076.71,6511521.49
219122,77.5,397458.71,6511534.48
219123,95.57142857142857,399046.64,6511494.47
219124,91.0,399358.72,6511526.54
219125,94.28571428571429,399683.67,6511525.47
219126,94.83333333333333,400320.68,6511528.49
219127,95.5,400636.66,6511520.54
219128,95.0,400958.69,6511526.49
219129,100.25,399997.67,6511526.5
219130,85.42857142857143,398368.73,6511517.47
219131,113.53846153846153,401763.72,6524086.49
219132,104.66666666666667,402087.72,6524065.47
219133,98.07692307692308,402404.72,6524080.52
219134,106.33333333333333,400804.68,6524086.52
219135,109.44444444444444,401112.69,6524087.55
219136,110.14285714285714,401444.73,6524080.49
219137,107.27272727272727,402246.68,6524775.52
219138,102.14285714285714,401597.66,6524780.51
219139,112.1,401281.65,6524779.53
219140,107.25,400965.72,6524789.51
219141,105.16666666666667,400634.72,6524774.5
219143,88.4,399527.66,6524677.45
219144,102.0,401929.67,6524779.53
219145,103.0,402110.65,6526367.49
219146,106.375,401897.65,6526246.55
219147,109.85714285714286,401597.66,6526235.53
219148,109.57142857142857,401302.68,6526227.54
219149,114.125,400973.67,6526258.46
219150,108.83333333333333,400646.66,6526239.51
219186,147.093125,547816.45,6259316.64
219187,114.63525,547580.42,6259576.61
219188,108.50396551724137,547582.45,6261801.61
219189,96.60157894736842,563530.44,6253230.63
219193,54.266666666666666,704054.72,6397975.97
219194,60.53333333333333,704056.7,6397911.93
219195,64.05555555555556,704030.68,6397879.95
219196,66.8,704029.68,6397821.96
219197,46.21052631578947,704026.67,6397770.88
219198,46.705882352941174,704028.7,6397722.92
219199,27.8,704029.7,6397573.91
219200,25.833333333333332,704629.66,6397224.97
219201,23.0,704628.67,6397171.97
219202,15.333333333333334,704638.69,6397422.91
219203,54.0,703632.66,6398019.97
219204,62.1,703632.73,6398073.88
219205,30.6,703632.66,6398125.91
219206,66.38461538461539,703629.7,6398224.92
219207,44.25,703542.7,6398673.96
219208,63.89473684210526,703531.71,6398770.92
219209,61.80952380952381,703529.7,6398870.91
219210,43.357142857142854,703529.67,6398924.93
219211,38.1,703526.73,6398964.93
219212,43.5,704032.68,6398097.89
219213,51.26923076923077,704032.75,6398151.92
219214,22.90909090909091,702832.66,6399467.9
219215,21.083333333333332,703032.68,6399950.94
219216,90.86666666666666,704043.69,6397895.88
219217,50.6,704028.71,6397847.94
219218,10.0,703677.66,6397548.92
219219,148.06666666666666,704029.67,6398272.9
219220,108.4,704029.69,6398222.98
219221,69.64285714285714,704028.69,6397717.92
219260,135.85714285714286,472423.62,5820557.49
219272,248.5760989010989,567823.78,6561552.45
219274,103.28571428571429,499250.66,6465201.53
219275,131.6,499345.66,6464921.44
219276,79.88888888888889,477300.69,6418971.47
219277,82.21428571428571,473210.78,6555451.51
219278,120.81666666666666,473210.74,6555651.55
219279,80.66666666666667,474525.75,6553496.53
219280,85.84615384615384,474435.76,6553421.5
219346,37.17391304347826,493714.89,6430985.75
219347,50.936206896551724,493691.81,6430991.72
219348,68.53571428571429,493669.86,6431001.79
219349,5.695454545454545,493760.87,6430966.71
219350,35.947916666666664,493749.85,6430971.8
219351,46.931372549019606,493732.89,6430978.78
219352,21.74074074074074,493799.81,6431054.75
219353,37.670731707317074,493773.81,6431059.72
219354,48.46052631578947,493749.88,6431065.8
219355,47.451219512195124,493725.86,6431071.77
219356,61.3,493701.84,6431076.75
219357,24.383333333333333,493804.82,6431180.78
219358,37.12162162162162,493781.83,6431183.76
219359,46.4375,493754.89,6431186.74
219360,63.71818181818182,493732.85,6431190.72
219361,79.76282051282051,493705.82,6431192.8
219362,42.358695652173914,493785.83,6431279.76
219363,22.20967741935484,493809.85,6431275.78
219364,42.1140350877193,493759.82,6431285.73
219365,45.675925925925924,493734.86,6431283.72
219366,76.74767441860466,493709.81,6431288.8
219367,84.355421686747,493685.88,6431291.78
219368,66.6467741935484,493660.82,6431294.76
219369,82.23225806451612,493677.81,6431083.71
219370,89.96875,493652.85,6431088.8
219371,49.22,493629.86,6430796.81
219372,79.44,493680.85,6431199.77
219373,11.0,493701.88,6430859.82
219374,30.677419354838708,493709.89,6430847.74
219375,66.26086956521739,493657.88,6430885.73
219376,29.178571428571427,493677.82,6430779.77
219377,30.73913043478261,493629.84,6430680.75
219378,38.733333333333334,493596.85,6430715.76
219379,27.74074074074074,493797.82,6431376.76
219380,45.1875,493772.86,6431378.74
219381,25.5,493810.88,6431428.75
219382,41.08510638297872,493786.86,6431431.73
219383,71.33333333333333,493747.9,6431380.72
219384,89.33333333333333,493723.88,6431383.81
219385,67.45283018867924,493606.88,6430805.78
219386,78.25,493583.89,6430813.74
219387,70.37894736842105,493646.88,6430841.72
219388,79.26567164179104,493623.9,6430849.79
219431,130.359375,470325.65,6485716.45
219433,165.86021739130436,470116.66,6486075.52
219447,72.96964285714286,516301.34,6270017.68
219448,87.17655172413792,520001.38,6258558.65
219493,2.475,264296.83,6057063.54
219495,1.6199999999999999,264126.81,6055872.54
219496,24.0,334355.7,6660946.54
219497,58.916666666666664,334218.68,6660949.45
219498,263.5793103448276,334213.67,6660579.55
219499,311.7393548387097,333237.68,6660057.56
219501,46.666666666666664,334599.73,6660822.5
219502,248.42826086956524,333781.72,6660684.54
219503,339.7472602739726,333240.75,6660051.51
219504,202.17777777777778,334220.72,6660954.47
219505,3.03125,264170.83,6055822.53
219506,2.3000000000000003,264341.85,6057051.52
219507,2.007142857142857,264187.85,6058156.55
219508,2.066666666666667,264203.78,6058157.53
219509,2.2,264164.8,6058225.55
219510,4.529999999999999,262897.82,6056454.54
219511,6.016666666666667,262887.81,6056459.49
219513,9.334722222222222,270961.8,6141167.51
219514,8.511842105263158,270924.76,6141243.51
219515,10.327631578947368,270915.8,6141323.54
219516,10.2359375,271002.82,6141382.54
219519,8.794642857142858,270887.77,6141273.55
219520,9.098611111111111,271002.8,6141258.56
219521,1.2,271800.39,6131067.57
219522,1.58,271794.57,6131051.66
219523,8.497499999999999,696113.67,6316727.52
219524,8.500499999999999,696201.64,6316685.47
219527,7.22,290775.05,6143929.56
219528,7.366666666666667,290773.24,6143945.06
219531,5.416666666666667,290770.71,6143959.32
219532,3.79375,290791.23,6143914.39
219533,8.444444444444445,290797.82,6143970.59
219534,4.276363636363636,290785.76,6143941.57
219537,319.32878787878786,446549.72,6614206.53
219708,50.73103448275862,318240.84,6114594.73
219709,55.75,317838.73,6114640.15
219710,29.4375,317844.77,6114680.22
219711,27.735294117647058,317869.18,6114790.9
219712,46.95454545454545,318317.46,6115451.25
219713,38.515625,318283.32,6115480.19
219714,70.94047619047619,318312.98,6115483.56
219715,43.82142857142857,318250.44,6115587.17
219716,54.20454545454545,318269.94,6115619.74
219717,44.68181818181818,318351.74,6115433.96
219718,18.357142857142858,318380.38,6115374.39
219719,29.615384615384617,318166.5,6114449.76
219720,31.083333333333332,318180.16,6114482.44
219721,40.8125,318150.19,6115582.83
219722,39.94444444444444,318186.02,6115570.01
219723,27.636363636363637,318223.42,6115551.68
219724,22.0,318104.13,6115605.88
219725,70.5,318105.5,6115605.57
219726,43.04761904761905,317937.11,6114741.55
219727,18.928571428571427,318175.37,6115314.02
219840,40.75,211115.55,6688790.49
219842,17.53125,215040.54,6689169.42
219843,18.75,216986.52,6689818.39
219844,17.625,219958.01,6690448.54
219845,14.8125,225054.9,6690764.6
219846,19.725,236120.97,6692930.2
219847,26.0,243846.07,6691669.03
219859,317.18125000000003,352997.12,6674833.37
219862,303.5642857142857,352994.49,6674835.77
219877,9.566666666666666,278834.73,6137249.52
219878,110.03571428571429,470625.75,6639361.57
219879,79.14,467625.8,6638351.5
219880,60.35,467625.75,6639401.49
219881,117.796875,467625.81,6639091.53
219882,91.86111111111111,468625.78,6638101.54
219883,103.71153846153847,468625.78,6638901.53
219884,31.875,468625.78,6639401.53
219898,33.61538461538461,429115.6,6149516.5
219899,53.38333333333333,429108.62,6149484.51
219901,20.625,487097.71,6359516.47
219902,45.53333333333333,492698.76,6347244.52
219903,23.416666666666668,510996.78,6347172.57
219904,27.653846153846153,514797.72,6341823.51
219905,28.285714285714285,528503.74,6333493.45
219907,41.42857142857143,509900.8,6559576.57
219908,51.333333333333336,509800.76,6559576.55
219909,26.9,508245.79,6559476.47
219910,29.3,508260.76,6559476.57
219911,24.0,508270.77,6559476.56
219912,43.0,508330.76,6559476.52
219913,23.333333333333332,508165.8,6561246.55
219914,17.083333333333332,508150.78,6561561.53
219915,34.0,508090.76,6559901.5
219916,59.666666666666664,508050.74,6559951.51
219919,25.3125,457691.79,6409168.55
219920,20.15625,457637.78,6408359.53
219921,24.52173913043478,457583.78,6407528.56
219922,23.4375,457530.77,6406708.57
219923,25.70689655172414,457600.72,6404257.54
219924,22.68,457724.79,6403484.52
219925,20.804347826086957,457953.71,6402725.46
219926,25.38888888888889,457630.79,6401856.55
219927,22.73076923076923,457123.76,6401121.53
219928,11.125,457505.76,6406225.47
219929,19.125,457522.77,6407022.47
219930,20.92105263157895,457615.74,6407926.55
219931,19.875,457668.74,6408750.53
219932,28.97142857142857,471298.71,6386464.5
219933,28.928571428571427,472097.71,6386483.51
219934,22.026315789473685,472946.76,6386476.54
219935,28.681818181818183,473721.72,6386474.51
219936,1.5,474546.71,6386488.52
219937,21.4375,475140.72,6386472.5
219938,20.875,475889.78,6386475.56
219939,20.16,439021.77,6433669.54
219940,24.944444444444443,438269.72,6433695.47
219941,21.42,437480.76,6433699.49
219942,36.916666666666664,436667.73,6433694.55
219943,30.573529411764707,435855.76,6433687.55
219944,33.5625,435047.78,6433674.53
219945,32.06896551724138,434238.74,6433621.53
219946,38.564516129032256,433412.78,6433663.57
219947,33.48,433804.72,6433625.57
219948,21.0,434639.71,6433628.56
219949,15.882352941176471,441976.79,6433683.48
219950,30.24,442780.78,6433718.54
219951,25.68,443638.78,6433698.52
219952,11.884615384615385,442327.74,6417657.53
219953,5.625,441523.74,6417569.52
219954,6.15,440707.78,6417566.52
219955,11.15625,439102.76,6417589.53
219956,17.303571428571427,437502.71,6417553.56
219957,15.75,437911.78,6417561.53
219958,18.0,438337.74,6417562.48
219959,21.535714285714285,438771.73,6417557.48
219960,14.9,436812.73,6417545.48
219961,15.264705882352942,436422.76,6417552.56
219962,19.0,436217.78,6417550.49
219963,17.81578947368421,435805.76,6417547.54
219964,27.609375,435322.79,6417547.55
219965,20.321428571428573,434911.75,6417538.47
219966,23.375,434127.75,6417536.47
219967,25.97222222222222,433313.75,6417533.55
219968,26.307692307692307,432522.74,6417524.51
219969,23.22,431726.78,6417511.49
219970,19.07608695652174,439840.76,6440256.56
219971,14.735294117647058,439854.77,6439436.55
219972,16.5,439844.75,6438598.56
219973,26.568181818181817,439846.79,6437794.56
219974,32.859375,439850.71,6436975.49
219975,32.22727272727273,439865.74,6436158.48
219976,35.46153846153846,439864.79,6435334.5
219977,29.083333333333332,439874.77,6434526.55
219978,19.434782608695652,433125.79,6436028.54
219979,22.23913043478261,433122.74,6435606.5
219980,19.9375,433137.75,6435216.5
219981,21.5,433145.77,6434830.56
219982,23.826923076923077,433138.76,6434407.49
219983,22.44,433139.72,6433991.57
219984,22.68,433113.73,6437527.55
219985,22.695652173913043,433121.7,6437933.55
219986,19.125,433123.73,6438340.51
219987,17.75,433112.74,6438720.56
219988,19.23913043478261,433111.79,6439136.48
219989,28.557692307692307,433102.71,6439926.47
219990,24.096774193548388,433106.74,6440331.56
219991,21.666666666666668,433512.78,6440928.52
219992,21.666666666666668,433915.75,6440918.51
219993,20.61111111111111,434310.79,6440910.55
219994,21.32608695652174,434712.71,6440902.5
219995,21.0,435116.73,6440803.55
219996,22.375,435511.76,6440601.54
219997,22.553571428571427,434118.75,6440921.49
219998,24.18,433717.77,6440928.53
219999,20.61111111111111,433302.71,6440940.55
220000,26.181818181818183,432264.74,6440997.53
220001,24.857142857142858,432891.7,6440910.57
220002,22.810344827586206,432924.72,6439012.52
220003,23.142857142857142,432720.76,6439004.52
220004,22.5,432520.71,6439004.52
220005,25.40625,432316.72,6439001.5
220006,21.06,432117.77,6439006.49
220007,22.73076923076923,431758.77,6438992.55
220008,21.195652173913043,431915.73,6438993.49
220009,24.9,433297.75,6438999.58
220010,21.91304347826087,433503.73,6439000.49
220011,17.931818181818183,433697.73,6439003.53
220012,18.136363636363637,433898.75,6438998.52
220013,19.8,434093.71,6438999.57
220014,18.652173913043477,434299.76,6439003.57
220015,18.391304347826086,434497.75,6439001.52
220016,18.195652173913043,434698.76,6438998.5
220017,24.967741935483872,435101.75,6439002.52
220018,31.37142857142857,435506.76,6439000.56
220019,23.517857142857142,435900.78,6439007.5
220020,24.2,433197.79,6437001.54
220021,23.56451612903226,433595.75,6436999.5
220022,26.11764705882353,433999.73,6436999.48
220023,25.6875,434402.76,6437000.55
220024,19.78846153846154,434804.76,6437000.48
220025,21.982758620689655,435198.73,6437001.57
220026,23.06896551724138,435601.79,6436997.49
220027,23.467741935483872,435999.7,6437002.56
220028,16.8,435800.73,6437003.52
220029,19.5,435404.75,6437005.54
220030,18.32608695652174,435001.7,6437007.51
220031,19.75,434601.72,6437002.5
220032,19.071428571428573,434201.76,6437007.56
220033,20.25,433800.79,6437009.49
220034,19.65,433400.75,6437011.53
220035,18.136363636363637,433001.74,6437001.47
220036,19.8125,432800.79,6437001.47
220037,23.48076923076923,432603.71,6436999.49
220038,20.4375,432405.75,6437003.5
220039,19.2,432198.76,6437004.55
220040,18.068181818181817,432000.74,6437002.56
220041,25.846153846153847,431800.72,6437003.54
220042,19.0,431402.77,6437004.52
220043,24.444444444444443,431000.78,6437002.56
220044,16.875,430605.79,6437011.51
220045,5.375,430202.77,6437007.52
220046,22.8,429931.74,6436987.47
220047,21.0,432800.77,6435001.54
220054,19.142857142857142,433199.77,6435001.52
220055,19.977272727272727,433398.71,6435000.5
220056,22.5,433801.76,6435000.48
220057,21.28846153846154,434200.75,6435001.53
220058,18.0,434000.79,6434999.56
220059,20.113636363636363,433601.77,6435003.5
220060,22.57894736842105,434655.76,6434951.49
220061,18.545454545454547,433000.72,6435004.53
220062,20.214285714285715,432606.75,6434999.47
220063,18.272727272727273,432200.77,6435000.53
220064,18.84,431798.71,6435007.48
220065,19.2,431402.75,6435030.52
220066,28.26,430000.79,6435001.53
220067,23.333333333333332,430000.74,6433591.55
220068,21.477272727272727,430400.72,6433591.54
220069,20.325,430800.75,6433599.49
220070,22.41176470588235,431200.71,6433601.55
220071,22.23913043478261,431600.71,6433599.5
220072,19.0,432000.76,6433603.52
220073,19.852941176470587,432400.73,6433605.54
220074,22.42105263157895,432799.79,6433629.48
220075,21.075,431801.77,6433601.52
220076,21.142857142857142,431403.77,6433614.46
220077,27.136363636363637,433233.72,6433683.57
220078,20.82,435000.72,6435031.53
220079,25.11111111111111,435389.76,6435026.48
220080,27.0625,430005.77,6439001.55
220081,21.0625,430400.78,6439001.5
220082,24.5,430800.79,6439001.47
220083,21.58695652173913,431200.7,6439001.53
220084,17.857142857142858,431553.71,6438966.56
220085,20.522727272727273,433111.73,6439130.49
220086,18.613636363636363,433081.75,6442119.47
220087,20.34,429787.74,6436724.52
220088,18.34090909090909,429400.76,6436708.53
220089,19.071428571428573,428984.7,6436791.53
220090,18.52173913043478,428581.71,6436826.5
220091,23.875,429593.72,6435010.56
220092,23.522727272727273,429797.78,6435004.55
220093,22.928571428571427,429399.71,6435005.56
220094,20.5,429197.76,6435006.47
220095,22.88888888888889,428998.75,6435003.53
220096,23.181818181818183,428802.77,6434997.5
220097,22.78846153846154,428600.79,6435001.51
220098,21.545454545454547,428399.72,6434997.54
220099,23.0,428001.74,6434999.48
220100,19.86,427600.79,6435007.49
220101,23.76923076923077,457489.8,6405823.55
220102,21.125,457461.76,6405123.5
220106,11.8,478552.79,6412705.56
220107,11.5,479333.78,6412811.51
220108,13.5,480153.79,6412878.56
220109,14.0625,480907.7,6412903.52
220110,13.5,481659.77,6413373.49
220111,12.125,482483.79,6413550.55
220112,15.0,483024.76,6413644.48
220113,23.125,485896.71,6416706.49
220114,20.583333333333332,486425.72,6417170.57
220115,27.5625,487405.72,6417347.54
220116,25.425,488096.7,6417588.48
220117,26.77777777777778,488858.72,6417759.51
220118,24.975,489540.78,6418325.57
220119,15.666666666666666,490171.73,6418707.53
220120,12.75,491032.74,6418880.48
220121,12.857142857142858,491810.72,6419042.54
220122,7.5,492732.79,6420342.5
220123,6.5625,493184.78,6420788.54
220124,15.125,489905.72,6418568.48
220125,22.2,489222.73,6418144.55
220126,9.6,481304.73,6413018.56
220127,9.875,480494.72,6412871.47
220128,10.75,479707.72,6412850.51
220129,9.818181818181818,478928.74,6412812.55
220130,3.75,478150.75,6412578.54
220131,32.526315789473685,403368.76,6454163.5
220132,36.51315789473684,404085.8,6454657.5
220133,22.5,404811.72,6455148.54
220134,40.07386363636363,405624.64,6455705.52
220135,20.282608695652176,405633.75,6456517.54
220136,22.98,405616.73,6457408.58
220137,17.142857142857142,403646.74,6454344.5
220138,18.964285714285715,404444.74,6454908.53
220139,24.0,405147.71,6455382.48
220140,26.017241379310345,405635.79,6456144.52
220141,20.48076923076923,405628.75,6456915.48
220142,22.0,405622.77,6457837.56
220143,19.636363636363637,405620.79,6458235.52
220144,19.363636363636363,405614.74,6458624.47
220145,44.07446808510638,426552.72,6440099.54
220146,44.96938775510204,426559.72,6440903.52
220147,25.8125,426523.73,6441329.5
220148,24.666666666666668,426529.74,6441749.58
220149,41.8875,426534.73,6442114.55
220150,21.272727272727273,426537.74,6442559.54
220151,25.7,426534.71,6442925.57
220152,31.59375,426532.71,6443411.54
220153,39.357142857142854,426523.79,6444135.47
220154,28.166666666666668,426525.77,6443796.49
220155,38.13068181818182,426538.78,6444527.56
220156,29.75,426518.76,6444987.47
220157,40.40425531914894,426532.75,6444814.52
220158,21.72,426531.78,6444296.49
220159,17.357142857142858,426534.74,6443925.48
220160,18.642857142857142,426539.73,6443588.52
220161,19.5,426537.77,6443206.49
220162,17.7,426531.71,6442728.55
220163,14.205882352941176,426544.79,6442354.51
220164,13.411764705882353,426557.71,6441897.55
220165,14.447368421052632,426536.75,6441523.48
220166,14.763157894736842,426554.76,6441119.54
220167,42.85227272727273,426546.72,6440510.55
220168,14.911764705882353,426568.74,6440712.47
220169,13.75,426563.74,6440295.51
220170,49.698113207547166,433113.78,6441322.53
220171,40.32142857142857,433081.78,6442114.48
220172,37.308510638297875,433081.73,6442923.49
220173,6.75,433070.75,6443716.57
220174,38.8125,433075.77,6443326.51
220175,27.428571428571427,433081.78,6442501.47
220176,34.44886363636363,433086.71,6441710.56
220177,30.53846153846154,433101.76,6440943.55
220178,47.744680851063826,433095.73,6440542.55
220179,27.28125,433097.78,6440130.52
220180,39.0,433102.73,6439724.5
220181,26.678571428571427,433107.75,6439334.54
220182,29.957142857142856,433116.71,6438919.57
220183,29.045454545454547,433118.79,6438475.5
220184,41.670731707317074,433117.77,6438144.48
220185,29.765625,433121.72,6437731.57
220186,21.4375,433120.72,6437340.47
220187,37.14473684210526,433122.76,6436916.58
220188,24.0,433124.77,6436512.53
220189,30.55,433060.78,6444113.47
220190,40.37234042553192,427447.79,6444200.53
220191,24.75,427048.74,6444209.54
220192,8.13888888888889,427885.77,6444208.53
220193,18.58695652173913,428287.71,6444191.53
220194,20.282608695652176,428730.72,6444209.5
220195,16.342105263157894,429085.74,6444197.58
220196,17.73913043478261,429510.76,6444211.51
220197,20.285714285714285,429880.79,6444211.52
220198,21.807692307692307,430307.73,6444206.48
220199,16.2375,430770.73,6444225.5
220200,43.386792452830186,431167.75,6444222.54
220201,19.0,431584.72,6444227.57
220202,19.333333333333332,432002.71,6444221.51
220203,21.833333333333332,432455.73,6444223.54
220204,22.74,433093.79,6441523.49
220205,19.38,433088.74,6441916.54
220206,21.576923076923077,433079.74,6442324.53
220207,27.321428571428573,432688.71,6441007.55
220208,22.78846153846154,431814.72,6440991.52
220209,21.625,431400.75,6440995.49
220210,8.083333333333334,432800.78,6443051.55
220211,21.115384615384617,432400.71,6443023.51
220212,20.543478260869566,425990.73,6444166.52
220213,27.775862068965516,425584.72,6444159.56
220214,22.5,425189.75,6444176.51
220215,20.625,424809.73,6444149.53
220216,23.152173913043477,424403.73,6444153.5
220217,23.77777777777778,424005.72,6444147.54
220218,20.804347826086957,423610.77,6444136.49
220219,20.666666666666668,423198.72,6444130.5
220220,24.0,422796.76,6444122.57
220221,26.28,422345.72,6444120.58
220222,25.125,421974.71,6444124.5
220223,25.03846153846154,421603.76,6444120.53
220224,13.676470588235293,404349.76,6466654.54
220225,10.5,404020.8,6466852.56
220226,44.05813953488372,433108.76,6444504.55
220227,48.43636363636364,433100.71,6445340.55
220228,6.46875,433094.74,6446161.49
220229,31.973684210526315,433088.77,6446953.49
220230,42.57,433081.73,6447808.57
220231,37.09756097560975,433076.75,6448536.5
220232,30.485294117647058,433083.74,6448119.52
220233,32.25,433083.71,6447450.53
220234,6.75,433090.73,6446569.51
220235,27.338709677419356,440354.75,6433699.55
220236,20.714285714285715,440750.74,6433705.53
220237,27.40909090909091,441159.78,6433701.49
220238,26.71153846153846,439839.78,6433659.47
220239,50.39473684210526,447408.77,6442457.54
220240,12.1875,448085.8,6443188.54
220241,21.818181818181817,448245.74,6443337.56
220242,40.6,448875.79,6444187.53
220243,46.6530612244898,449209.72,6445236.52
220244,42.329268292682926,449926.73,6445825.47
220245,56.71153846153846,450699.73,6446576.48
220246,5.5,451064.71,6447581.54
220247,8.125,451262.74,6448054.49
220248,58.32954545454545,451416.76,6448462.48
220249,8.85,451825.77,6449465.5
220250,55.357142857142854,452360.73,6450273.55
220251,46.29375,453011.8,6451033.56
220252,28.232142857142858,453688.76,6451828.56
220253,8.7,454278.71,6452517.48
220254,15.9,454984.79,6453328.48
220255,5.7,455509.75,6454064.48
220256,6.25,455581.78,6454259.55
220257,19.0,456160.71,6454939.56
220258,23.5,447749.75,6442808.48
220259,30.865384615384617,446719.75,6441674.56
220260,19.304347826086957,445740.74,6441822.57
220261,19.875,445362.8,6441419.48
220262,12.692307692307692,445174.78,6440964.53
220263,22.6875,445088.72,6440454.48
220264,18.0,403668.73,6467073.52
220265,9.5,403333.76,6467273.57
220266,18.0,403041.72,6467442.53
220267,21.5625,402640.72,6467683.5
220268,23.67391304347826,402301.71,6467886.47
220269,31.693548387096776,401961.76,6468087.54
220275,41.32692307692308,447785.6,5846117.45
220290,117.85,387640.63,6055401.46
220291,153.228125,394730.65,6064201.47
220369,5.75,290534.6,6144115.52
220370,6.966666666666666,290548.52,6144130.93
220371,6.25,290558.73,6144121.52
220372,5.483333333333333,290553.87,6144149.36
220373,7.42,290567.31,6144138.01
220383,2.5,253735.85,6315178.1
220384,2.216666666666667,253757.9,6315154.14
220385,2.075,253803.58,6315227.65
220386,2.0,253774.3,6315235.24
220387,2.283333333333333,253734.59,6315216.69
220388,2.35,253745.61,6315230.85
220395,3.51875,332925.8,6111543.15
220396,9.556818181818182,358819.68,6098626.57
220397,9.436,358971.51,6098660.56
220398,8.531818181818181,358995.59,6098866.83
220399,8.43125,332972.23,6111764.14
220400,2.85,332977.96,6111878.64
220402,7.525,285359.61,6131240.06
220404,8.700000000000001,285368.82,6131240.94
220405,4.9125,285393.21,6131237.74
220407,7.363636363636363,285401.7,6131249.6
220409,1.09,274569.15,6131269.54
220415,1.09,274566.28,6131252.48
220422,2.375,282207.52,6140831.27
220423,1.225,282178.65,6140848.56
220429,1.175,282218.54,6140864.05
220430,1.4583333333333333,282206.59,6140862.76
220431,4.5,738224.14,6342915.2
220432,3.04,738211.22,6342918.4
220433,3.1399999999999997,738235.14,6342975.41
220434,3.12,738269.95,6342930.73
220435,3.12,738277.28,6342905.58
220436,3.38,738249.48,6342541.94
220437,3.04,738205.07,6342892.02
220438,4.38,738219.75,6342892.11
220553,218.55714285714288,728089.63,6502514.52
220554,161.19,722560.61,6509641.51
220555,181.27142857142857,724379.61,6508051.52
220557,306.86896551724135,754805.71,6248214.62
220558,137.56634615384615,749094.7,6248002.55
220559,168.8137931034483,764810.7,6243995.64
220561,137.4294736842105,749315.71,6248179.57
220562,154.0366666666667,749479.71,6248212.56
220563,189.4676923076923,748773.74,6247999.64
220564,202.52666666666667,748944.71,6248097.61
220565,168.04038461538462,748596.71,6247903.6
220566,142.35357142857143,750429.7,6247172.58
220567,136.87727272727273,749229.75,6247747.6
220568,98.93076923076923,749819.74,6247447.61
220569,447.2375,749019.72,6248412.66
220570,110.66153846153846,762257.67,6227951.6
220571,153.45833333333334,743363.72,6227240.49
220572,72.62916666666666,738407.75,6226055.57
220576,2.1375,281246.56,6130153.52
220577,3.892857142857143,281193.77,6158313.51
220581,202.83564102564102,425700.83,6792751.5
220582,203.3978260869565,426000.83,6793001.51
220584,50.34782608695652,512300.8,6739201.47
220585,85.33333333333333,514005.78,6746728.5
220586,96.26829268292683,509130.74,6752928.53
220587,84.14285714285714,511350.8,6754501.51
220597,11.95,511300.76,6739202.51
220598,16.428571428571427,511500.8,6739901.57
220599,21.25,512300.82,6739311.49
220600,26.666666666666668,512700.79,6740301.49
220601,20.571428571428573,512900.75,6738801.48
220602,16.25,513600.75,6739001.54
220603,9.0,513600.79,6740001.5
220604,18.576923076923077,512900.82,6740301.48
220605,20.7,514000.74,6738201.52
220606,19.40909090909091,511900.76,6737801.5
220607,18.6,511900.81,6737201.52
220614,218.208,427000.83,6793401.57
220801,4.530555555555555,291565.77,6151645.5
220802,6.75,291528.74,6151521.47
220803,11.210416666666667,291382.75,6151496.52
220804,11.139166666666668,291325.7,6151407.55
220805,12.075000000000001,291280.74,6151479.55
220820,1.08,221186.01,6323905.48
220973,21.652173913043477,294759.23,6527840.08
220974,29.571428571428573,295673.45,6528193.47
220975,24.95689655172414,296398.47,6528515.15
220976,11.318181818181818,294810.29,6512490.47
220977,6.65625,295171.45,6512646.76
220978,8.4375,295541.93,6512789.03
220979,7.03125,295895.31,6512994.6
220980,2.875,296714.61,6513455.06
220981,14.55,300824.67,6505017.47
220982,9.272727272727273,301209.23,6505374.76
220983,17.842105263157894,295185.83,6518215.5
220984,19.05,295055.87,6518379.54
220985,15.394736842105264,294592.84,6518344.58
220986,20.36842105263158,294198.86,6518294.56
220987,14.205882352941176,293817.88,6518390.52
220988,15.384615384615385,293323.85,6518629.52
220989,18.4875,292921.79,6518650.49
220990,24.104166666666668,292517.82,6518676.51
220991,14.4,292105.86,6518707.57
220992,13.520833333333334,291716.85,6518560.51
220993,11.233333333333333,291340.84,6518429.54
220994,2.1666666666666665,290953.81,6518336.5
220995,5.1,290754.8,6518312.54
220996,5.85,290558.82,6518237.51
220997,10.083333333333334,290364.89,6518164.52
220998,12.272727272727273,294538.36,6515614.51
220999,13.73076923076923,294703.47,6515513.29
221000,13.107142857142858,295057.95,6515323.95
221001,12.0,295253.83,6515218.89
221002,12.214285714285714,295392.1,6515133.43
221003,11.134615384615385,295570.19,6515043.09
221004,14.025,295766.54,6514942.47
221005,10.636363636363637,295931.76,6514853.76
221006,3.5,296111.03,6514761.22
221007,12.409090909090908,296288.23,6514681.72
221008,18.0,296468.33,6514580.66
221009,19.3,296639.91,6514491.51
221010,17.333333333333332,296832.24,6514391.23
221011,9.0,297005.12,6514313.41
221012,3.7,297171.1,6514223.81
221013,21.48,295429.04,6518041.37
221014,21.86111111111111,295704.37,6517891.38
221015,25.934782608695652,295776.86,6517840.79
221016,22.894736842105264,295939.88,6517740.72
221017,24.195652173913043,296127.43,6517650.0
221018,25.636363636363637,296471.56,6517423.04
221019,20.75,296826.06,6517233.86
221020,19.96153846153846,296988.31,6517132.88
221021,17.142857142857142,297184.25,6517044.75
221022,18.31578947368421,297547.05,6516886.65
